x [Mpc],y [Mpc],z [Mpc],vx [km/s],vy [km/s],vz [km/s]
4.2423,2.7188,14.295,-63.557,-122.33,195.26
4.2859,2.1676,14.426,68.892,33.466,1.282
4.1751,2.2779,14.975,46.279,-201.8,-69.818
4.1691,2.4906,15.118,-41.966,-29.477,67.789
4.1558,2.1721,15.678,56.025,-161.47,168
4.3278,2.4025,15.868,52.08,2.8128,20.719
4.4567,2.1649,15.786,-77.511,270.99,-289.74
4.4577,2.1872,15.767,-156.03,130.75,-373.75
4.7222,2.385,15.582,-217.57,192.25,-189.44
4.8196,2.2635,15.717,119.17,46.895,-166.2
4.8081,2.315,15.82,-62.676,121.04,-71.603
4.8572,2.2143,15.238,149.77,-14.925,254.45
4.5965,2.2147,15.476,-207.25,308.26,-301.92
4.5085,2.4459,15.356,-14.3,280.52,-502.15
4.7472,2.3957,15.034,169.72,-76.495,-126.6
4.7992,2.402,15.23,-252.11,45.803,89.772
4.9659,2.4927,15.249,-221.21,11.171,-40.422
4.8,2.4854,15.263,-263.46,97.145,-329.57
4.8527,2.4123,15.363,-80.018,80.548,-252.21
4.7871,2.4616,15.507,-170.14,316.91,-117.04
4.8634,2.6347,15.214,-363.2,112.34,-231.25
4.819,2.7013,15.085,13.888,99.478,37.209
4.7234,2.5871,15.17,219.62,-228.49,-140.9
4.6503,2.7396,15.015,-69.508,-306.13,-47.026
4.6981,2.7156,15.244,-356.15,-161.84,-204.12
4.5266,2.7121,15.138,287.51,-269.28,253.57
4.5507,2.6917,15.165,75.59,-64.048,-48.938
4.5619,2.7299,15.095,600.73,-245.36,-106.83
4.6059,2.6948,15.107,30.184,211.9,115.88
4.5941,2.724,15.09,275.09,512.12,-279.43
4.5789,2.5156,15.022,-178.37,-205.41,-79.838
4.5059,2.5648,15.034,-287.7,174.27,-23.893
4.5456,2.6184,15.192,107.71,104.94,27.343
4.5364,2.5683,15.214,-41.588,154.8,-160.26
4.5758,2.6007,15.23,-15.483,-68.624,90.404
4.6775,2.5362,15.388,-47.023,285.88,-243.51
4.7229,2.684,15.349,-135.43,291.27,-383.76
4.7197,2.6937,15.328,-166.67,201.19,-601.8
4.7147,3.0039,15.481,-76.412,8.9757,-564.9
4.5062,2.9689,15.158,-497.94,-297.06,231.16
4.5668,2.8993,15.093,-158.07,-366.56,-33.851
4.5757,2.9065,15.019,-325.62,181.06,16.685
4.514,2.8755,15.089,347.77,579.73,268.17
4.5201,2.8463,15.014,-3.8312,353.72,17.88
4.5156,2.8445,15.068,-93.638,336.21,-280.56
4.505,2.808,15.062,-92.934,422.65,165.4
4.568,2.7904,15.222,-170.24,289.63,435.66
4.6704,2.8391,15.236,-484.58,-172.45,354.03
4.6451,2.7981,15.046,-57.395,83.45,-183.78
4.7452,2.8364,15.037,206.55,481.47,-160.42
4.7025,2.8948,15.019,-443.16,-329.98,-166.92
4.6771,2.9779,15.146,59.825,129.67,-656.85
4.637,2.976,15.167,26.982,224.05,-755.01
4.9787,2.9894,15.066,-124.31,212.04,-130.59
4.9352,2.9546,15.111,-200.98,44.496,-581.42
4.8525,2.8684,15.271,264.08,200.71,-113.73
4.8687,2.7551,15.289,6.9829,27.171,227.92
4.7515,2.945,15.388,-392.11,-104.18,-25.227
4.8608,2.9811,15.429,11.725,158.03,-168.77
4.9563,2.8491,15.678,-212.77,68.88,-389
4.8429,2.7012,15.863,-143.48,-117.46,-82.342
4.9104,2.5828,15.8,93.494,-37.522,-75.442
4.8838,2.5268,15.516,-61.752,239.53,-394.59
4.8683,2.587,15.558,-261.63,-67.859,-149.8
4.5729,2.6188,15.634,261.3,-31.883,-58.219
4.5996,2.5237,15.569,-266.81,43.472,-104.98
4.3173,2.7933,15.615,-228.78,-224.26,291.79
4.4152,2.582,15.638,276.41,-109.15,-177.68
4.4523,2.7411,15.535,-154.66,32.947,252.81
4.2953,2.7054,15.593,-435.63,-17.139,-76.19
4.1616,2.6499,15.515,-185.82,-28.029,53.093
4.0891,2.5463,15.861,-128.79,195.22,-420.21
4.1004,2.5725,15.851,88.221,-5.9318,-380.04
4.0561,2.5495,15.863,50.481,96.292,-349.58
4.1682,2.5741,15.867,-15.02,18.611,-419.51
4.2269,2.8901,15.598,165.35,-30.353,101.87
4.1646,3.004,15.356,126.66,310.94,-211.12
4.2126,2.8005,15.367,-0.32871,100.43,-613.45
4.1026,2.5242,15.368,255.19,121.21,-115.87
4.0961,2.6398,15.358,74.386,111.17,-273.69
4.1206,2.7364,15.31,-35.568,-238.13,296.1
4.2591,2.6826,15.488,-199.5,9.4456,15.059
4.279,2.5336,15.425,208.29,-48.409,-130.65
4.4698,2.7529,15.323,243.09,117.05,2.8287
4.496,2.7097,15.311,342.83,52.705,100.63
4.4468,2.6065,15.303,269.38,65.682,-249.84
4.4034,2.7697,15.199,-12.809,77.359,-241.43
4.3491,2.8074,15.254,-131.17,69.647,-188.11
4.3617,2.8392,15.222,-172.65,24.225,-40.923
4.2815,2.8909,15.026,284.53,-307.58,-21.896
4.2778,2.9109,15.012,214.81,-193.77,-56.275
4.365,2.9427,15.044,28.513,292.93,-9.8012
4.3589,2.8922,15.054,50.66,105.06,-385.21
4.4554,2.9168,15.017,41.933,-10.906,366.71
4.3959,2.83,15.044,-141.97,-8.9945,-169.22
4.3886,2.8037,15.053,26.863,24.616,245.09
4.4105,2.769,15.012,-153.45,-240.48,-349.07
4.4765,2.7789,15.061,377.56,-133.47,247.17
4.496,2.7927,15.068,314.09,303.06,179.04
4.4404,2.7692,15.016,-79.945,-290.38,-286.71
4.4735,2.8078,15.013,476.36,238.13,28.477
4.4075,2.7399,15.055,194.94,-20.417,117.11
4.4255,2.7111,15.076,18.394,77.559,-75.523
4.4477,2.5469,15.026,58.722,-468.75,-77.444
4.4581,2.5506,15.101,-281.55,556.68,-150.59
4.4919,2.5217,15.085,-93.596,-125.89,-504.23
4.4092,2.5742,15.223,-91.507,436.53,-372.91
4.4871,2.7156,15.195,252.23,120.38,111.58
4.472,2.6557,15.183,-405.79,427.38,-316.61
4.2815,2.7461,15.167,98.699,10.494,-464.09
4.1979,2.7331,15.065,127.01,211.86,-633.14
4.1602,2.661,15.085,93.222,-229.58,-6.8186
4.2301,2.6478,15.011,-71.35,202.98,40.767
4.1151,2.6601,15.033,119.41,70.332,-38.343
4.088,2.6379,15.048,152.19,0.38191,51.086
4.1097,2.8078,15.072,-378.39,57.172,140.89
4.1873,2.8225,15.243,249.67,-25.102,-125.32
4.2414,2.9227,15.021,206.57,-354.35,-60.432
4.1935,2.8791,15.242,378.83,-95.342,87.131
4.3004,3.4137,15.197,-56.753,-67.529,-75.632
4.4012,3.2382,15.082,-348.98,433.09,-45.514
4.4738,3.0158,15.263,95.308,-391.17,-48.144
4.2026,3.0281,15.396,230.91,270.8,-229.34
4.7788,3.1219,15.743,136.99,-3.8961,-24.54
4.7867,3.0734,15.421,-105.88,33.622,-250.17
4.9209,3.0413,15.114,-308.46,532.92,-48.708
4.709,3.1736,15.023,247.92,545.91,127.4
4.6248,3.2279,15.059,-91.568,-80.526,-148.27
4.5567,3.0849,15.265,-99.196,250.76,314.77
4.6525,3.357,15.164,-2.3353,-265.12,195.34
4.4207,3.5173,15.16,-168.97,208.34,69.264
4.4579,3.6422,14.583,-119.98,-438.65,132.14
4.6062,3.9376,14.623,231.38,-246.97,-137.43
4.6047,3.8638,14.639,200.92,-310.26,-134.44
4.6359,3.3883,14.784,-218.94,-3.5378,-150.95
4.9293,3.4044,14.725,-125.97,-203.65,272.72
4.7941,3.3674,14.575,-199.25,62.088,-162.59
4.8211,3.4564,14.608,153.64,-243.16,355.54
4.5217,3.393,14.702,-397.34,22.295,-55.551
4.681,3.4568,14.674,-188.95,244.6,-353.73
4.7272,3.3352,14.538,314.14,-354.28,218.88
4.6689,3.1457,14.619,-324.74,27.54,-134.28
4.6795,3.144,14.623,-236.35,-136.13,-137.18
4.6677,3.0489,14.676,-282.65,7.517,18.513
4.8442,3.0915,14.557,-77.563,-44.99,-127.85
4.9358,3.1056,14.576,-84.114,-67.555,30.591
4.9708,3.0913,14.513,10.02,33.503,386.58
4.9312,3.1089,14.544,-140.41,-121.33,369.4
4.976,3.1571,14.647,-61.709,-301.7,228.44
4.6843,3.0192,15.006,-32.261,-26.799,-405.04
4.7481,3.1381,14.794,158.26,368.41,-250.99
4.646,3.0713,14.803,-551.81,-30.171,-216.22
4.5881,3.1122,14.809,-172.99,-53.915,-158.31
4.5528,3.1215,14.791,-308.89,-35.565,-418.85
4.5941,3.0773,14.955,190.89,293.79,-356.26
4.5399,3.0956,14.9,113.53,42.257,-261.9
4.5569,3.0672,15.009,-321.13,140.55,-50.188
4.4721,3.0697,14.913,82.836,-335.3,298.25
4.4206,3.119,14.913,276.32,-102.84,-370.9
4.4416,3.0078,14.787,308.38,-240.93,-373.55
4.4284,3.1565,14.84,-1.0288,217.83,-217.81
4.349,3.2466,14.919,-156.47,552.32,17.496
4.2916,3.0605,14.787,-228.93,-109.96,65.103
4.0549,3.0073,14.99,-334.31,37.29,246.46
4.1001,3.0716,15.011,-214.4,76.233,174.05
4.3957,3.4266,14.67,-61.444,433.04,-6.259
4.4251,3.3441,14.679,-129.43,-524.71,116.04
4.4965,3.3074,14.733,-54.629,152.09,39.139
4.3191,3.2875,14.689,30.199,122.05,-98.959
4.0735,3.4628,14.675,-168.61,-143.32,270.93
4.0909,3.1724,14.69,-252.17,54.102,-171.32
4.1296,3.0312,14.604,-387.18,143.03,-91.064
4.2664,3.1041,14.613,105.18,51.504,71.983
4.277,3.1999,14.521,-266.07,393.56,-129.32
4.3891,3.1708,14.356,-30.791,-527.22,88.355
4.1392,3.255,14.341,-381.24,-105.47,162.1
4.474,3.4038,14.482,-244.63,109.85,354.67
4.4627,3.2875,14.087,175.39,57.917,530.65
4.4216,3.3256,14.025,141.21,-188.56,444.22
4.1718,3.0276,14.124,117.07,40.565,88.009
4.2658,3.1238,14.135,90.395,-435.71,366.04
4.3224,3.1289,14.223,78.781,-163.04,108.47
4.2526,3.2466,14.079,133.71,151.54,13.749
4.4737,3.106,14.234,249.51,-235.17,433.36
4.5277,3.0016,14.052,89.334,-248.5,286.09
4.5311,3.013,14.075,316.41,-197.38,379.52
4.5318,3.2214,14.181,-206.16,249.02,442.43
4.6015,3.2275,14.169,-4.8808,26.371,318.86
4.5799,3.0167,14.183,-17.679,-226.29,85.148
4.6935,3.111,14.201,291.16,-205.51,323.46
4.669,3.2422,14.25,-58.271,-21.616,324.53
4.6489,3.2118,14.246,44.926,-197.85,343.34
4.637,3.1621,14.251,-114.52,-81.68,82.906
4.7084,3.1565,14.115,291.74,-199.55,486.91
4.7094,3.2082,14.093,-1.863,-223.17,395.44
4.9859,3.1821,14.057,79.178,-178.58,223.12
4.7672,3.206,14.25,-22.276,105.88,79.874
4.8249,3.242,14.252,157.18,-294,141.65
4.8281,3.2407,14.255,-73.261,-179.51,270.27
4.9466,3.0267,14.258,-125.97,-237.34,120.21
4.9926,3.1956,14.377,257.28,-65,202.79
4.877,3.2483,14.278,-129.18,54.58,-362.64
4.8674,3.1573,14.271,63.968,-221.66,603.68
4.8331,3.2184,14.367,-163.21,153.55,-207.61
4.9283,3.1855,14.492,-15.745,130.19,-140.41
4.7946,3.1043,14.5,-258.03,265.61,144.61
4.653,3.1822,14.278,-115.93,-209.71,386.44
4.5097,3.2114,14.355,409.64,-304.83,294.07
4.6014,3.2545,14.438,-245.64,241.42,369.12
4.6899,3.2554,14.426,-65.728,-68.366,84.274
4.5942,3.2968,14.314,145.61,-359.95,464.86
4.6793,3.2775,14.294,-84.17,-420.16,168.89
4.802,3.4411,14.444,287.89,-316.92,358.41
4.8439,3.3257,14.31,88.342,-257.45,492.99
4.8452,3.3202,14.318,242.1,-55.774,387.1
4.8151,3.2683,14.274,-148,-129.38,413.67
4.8542,3.2754,14.292,-23.774,-238.55,337.96
4.8857,3.3173,14.346,218.25,-349.08,319.74
4.8382,3.4887,14.378,102.72,-351.29,326.04
4.8431,3.4376,14.354,-75.513,167.38,406.03
4.8448,3.4353,14.357,35.927,-253.21,284.78
4.7655,3.3814,14.343,165.04,-251.51,253.16
4.7703,3.3817,14.244,2.818,25.439,603.29
4.8382,3.4017,14.256,-67.418,-293.94,312.66
4.9191,3.3472,14.143,-204.7,160.13,-351.11
4.8672,3.2758,14.227,65.048,-276.31,327.16
4.8315,3.2636,14.236,185.6,-399.28,468.56
4.824,3.253,14.257,310.35,-370.78,343.94
4.8488,3.3213,14.233,71.733,-296.83,393.33
4.9843,3.3229,14.096,115.61,-364.09,427.06
4.6405,3.299,14.255,-119.57,-201.47,203.86
4.6594,3.2847,14.228,-39.469,-82.442,-9.189
4.7016,3.3458,14.209,282.34,-223.76,327.09
4.6913,3.4421,14.143,222.91,111.4,371.79
4.5423,3.2821,14.168,-131.56,243.07,464.03
4.6082,3.3818,14.126,-175.88,-192.98,335.91
4.7888,3.5486,14.241,-20.951,-238.36,372.03
4.8422,3.5364,14.351,65.884,-17.478,281.74
4.9236,3.5663,14.276,-58.387,137.1,-307.75
4.332,3.5592,13.984,36.499,51.27,-132.12
4.4742,3.5396,13.857,82.552,-425.22,170.39
4.003,3.6536,13.764,63.121,31.518,-146.41
4.1266,3.591,13.953,-58.181,-320.28,314.05
4.0494,3.4576,13.81,291.22,95.683,256.94
4.0689,3.2453,13.857,-63.172,58.611,-188.76
4.4022,3.1475,13.711,168.52,-381.42,324.7
4.3458,3.1963,13.882,-50.405,-75.501,192.68
4.4358,3.0927,13.968,199.87,-303.58,490.89
4.6055,3.4094,13.765,286.45,-67.746,448.34
4.6461,3.3072,13.836,313.71,-112.65,439.11
4.5203,3.1905,13.833,-79.943,-288.98,408.39
4.9075,3.1196,13.646,-123.5,182.39,305.02
4.842,3.2103,13.79,29.353,-180.54,132.54
4.9046,3.0887,13.992,310.51,-303.29,357.24
4.9673,3.0388,13.91,38.641,-160.72,125.78
4.7453,3.5756,13.735,312.01,-207.58,321.8
4.8523,3.4143,13.421,-93.312,183.01,269.44
4.0766,3.6112,13.296,373.82,-167.43,-17.83
4.0959,3.7343,13.351,236.12,-160.29,73.409
4.1551,3.7015,13.28,356.64,-139.96,23.29
5.6211,3.1422,13.595,-317.06,-95.278,128.42
5.9574,2.5144,13.711,-270.98,-36.771,151.03
5.0389,2.8628,13.307,-134.04,142.92,238.18
5.0713,2.9129,13.331,-96.237,78.721,264.6
5.3953,2.8887,13.084,-104.64,132.72,217.43
5.8331,2.2948,13.999,-327.92,63.745,54.259
5.4665,2.6966,12.618,-65.241,98.751,141.79
5.2198,2.5344,12.483,-196.43,-33.486,172.91
4.8805,2.9669,12.973,12.364,56.601,247.53
4.9227,2.7389,12.807,-149.85,-33.809,248.99
4.8308,2.7327,12.837,-140.34,-17.773,218.14
4.8169,2.5901,13.157,-123.14,149.77,210.57
4.4082,2.8293,13.955,-229.08,246.2,381.45
4.4535,2.858,13.925,-147.75,200.41,446.21
4.4734,2.9597,13.984,281.91,-213.35,404.87
4.2605,2.8871,13.925,-131.16,-220.95,43.576
4.3897,2.8084,13.865,-71.22,245.97,354.52
4.4835,2.9703,13.761,73.546,-269.08,389.93
4.3459,2.9954,13.668,289.26,175.54,254.47
4.7409,1.2659,12.112,5.4674,168.73,47.363
4.5838,1.7196,12.831,-40.581,210.59,82.551
4.1541,1.4731,15.1,231.97,307.88,-105.79
4.0247,1.2523,15.681,235.45,248.04,11.992
4.6015,1.8998,15.419,-3.3323,255.48,-295.72
4.5252,1.9941,15.25,16.958,0.45319,-73.674
4.8971,1.8778,15.665,-105.7,0.45825,-140.93
4.3493,1.7886,15.814,-43.213,-46.466,-52.811
4.0666,1.5176,15.034,267.58,308.83,-190.1
4.0126,1.9155,15.172,-10.621,-168.6,37.555
4.3093,1.7437,14.848,231.02,270.23,2.6869
4.0156,1.6515,14.917,-0.0022041,288.44,-60.352
4.1471,1.7146,14.874,232.97,341.68,-35.817
4.0839,1.5543,14.836,70.973,191.05,-28.678
4.0764,1.5585,14.844,286.44,264.79,86.613
4.0243,1.6377,14.756,362.34,276.16,-50.313
4.0421,1.6562,14.712,87.09,335.55,-161.87
4.2886,1.6173,14.678,48.5,321.08,7.2963
4.1719,1.4659,14.856,64.434,242.04,-105.33
4.5346,1.4128,14.597,69.843,267.68,-124.84
4.9109,1.9202,14.839,-85.676,55.429,43.342
5.1242,1.6669,14.416,-172.6,304.64,82.886
5.3014,1.3529,15.819,-157.33,261.71,-10.614
6.7408,0.17796,14.243,-99.314,127.02,14.731
6.6629,1.6547,15.464,-244.59,120.36,-50.812
6.5842,1.5888,15.532,-187.68,153.62,9.3628
6.4515,1.8384,15.549,-227.85,96.032,-16.639
6.8398,1.9696,14.3,-192.94,147.22,8.5479
7.9336,0.68804,15.678,-136.67,51.129,16.724
7.9224,0.49506,15.822,-123.25,73.066,38.26
7.7254,1.4722,13.827,-175.63,48.268,-27.744
6.0911,1.9061,12.339,-134.36,133.31,8.1075
6.2774,1.4209,11.421,-159.24,15.266,-50.996
6.316,1.4848,11.407,-141.44,65.511,-4.5006
6.3891,1.5767,11.334,-181.13,1.0056,-6.6874
7.0511,1.407,11.655,-159.73,-34.166,39.945
7.0979,1.202,10.565,-144.3,12.287,-31.404
6.0061,1.5424,10.229,-7.9175,129.86,186.72
6.0479,1.1177,10.159,0.76243,281.38,-13.109
6.5432,1.1502,10.049,-47.15,136.55,43.242
7.1835,0.68607,10.2,-121.64,19.851,-36.696
7.7766,0.23881,10.995,-96.953,-10.604,-15.309
7.4753,0.66209,8.7891,-116.11,-118.04,-4.9897
7.156,0.085035,8.7382,113.34,-47.827,8.5523
6.2314,0.20823,9.3883,6.8377,52.238,5.9999
6.3974,0.38787,9.6366,8.0757,32.235,22.258
6.8415,0.026562,9.1597,-11.821,-58.166,-68.518
6.7213,0.13108,9.433,-32.9,163.4,28.251
6.6765,0.73951,9.414,26.535,120,-33.796
6.0706,0.94644,9.7981,-169.8,71.368,-35.351
6.1116,1.4735,9.828,-63.761,142.91,91.306
6.111,1.1953,8.8509,-66.73,17.457,63.295
6.194,1.4311,8.8502,-26.575,-30.782,45.25
6.1359,1.4428,8.8596,-3.1645,40.413,61.767
7.3247,2.9226,9.0965,-124.15,-54.793,10.778
6.2297,2.8491,9.4715,-128.08,-62.007,33.013
7.0015,2.6773,11.8,-159.86,-57.928,72.324
5.4511,2.3858,11.14,4.8813,81.58,-18.766
5.6837,2.1057,10.542,-123.62,0.67673,54.14
4.8506,2.652,11.281,31.138,45.141,72.991
4.8121,2.6296,11.174,-24.36,3.6747,132.19
4.683,2.7448,11.372,39.924,-17.008,109.91
4.077,3.4664,11.313,-51.093,-0.61015,119.77
4.6603,3.3634,11.789,52.82,49.033,123.46
4.656,3.4528,11.787,4.4589,51.506,139.49
4.4676,3.1634,10.394,95.028,49.183,74.275
4.6861,3.1334,10.088,-7.1018,-4.695,135.12
4.6964,3.1054,10.073,100.02,88.463,19.02
4.3964,3.8734,9.3666,-9.6711,38.709,33.715
5.0119,2.6102,9.9539,-99.59,-66.523,63.005
4.2062,2.2904,8.0655,95.037,55.611,3.0819
4.666,2.7223,9.482,-18.769,7.6826,65.448
4.7715,2.4328,9.4186,-23.659,-44.185,55.258
5.1618,1.8508,9.6388,110.71,54.402,78.395
5.9568,0.80547,9.6808,-146.07,-46.295,116.36
5.9532,0.95937,9.7713,-13.839,217.54,-27.752
5.8729,0.58302,8.4656,82.245,73.376,35.105
5.2727,1.4937,10.392,50.418,-69.755,-83.874
5.4796,1.4037,10.309,7.8934,8.9117,48.964
5.4602,1.2262,10.131,104.81,56.115,66.417
5.577,1.245,10.08,-65.439,101.49,159.63
5.7205,1.2169,10.171,210.55,-88.085,95.241
5.6818,1.2314,10.208,-112.16,13.849,-43.044
5.871,1.096,10.043,-46.599,146.12,171.17
5.8332,1.255,10.175,73.887,-19.573,-121.55
5.5904,1.2597,10.366,-62.027,-85.88,-44.975
5.6975,1.3091,10.306,17.381,-277.35,21.315
5.72,1.325,10.323,-142.97,208.71,304.64
5.7736,1.4522,10.461,33.368,-60.868,-197.47
5.7891,1.4139,10.45,12.875,-25.025,-410.71
5.7915,1.4306,10.448,5.6318,161.24,93.148
5.8066,1.3833,10.45,287.64,-66.6,150.55
5.8006,1.3833,10.451,-155.69,15.729,-149.53
5.7884,1.4199,10.434,84.472,-155.74,105.49
5.839,1.3867,10.441,-35.008,205.12,-37.963
5.818,1.3918,10.465,-302.65,164.69,8.5951
5.9964,1.3926,10.317,40.296,153.24,136.32
5.8622,1.3804,10.276,43.729,-14.241,111.83
5.7964,1.363,10.373,-5.7615,-233.92,55.268
5.7942,1.3055,10.374,-65.984,-49.635,224.76
5.8807,1.3668,10.367,-281.18,-152.31,67.175
5.8812,1.3309,10.499,-18.947,233.22,-204.66
5.8497,1.3649,10.482,-399.47,-28.964,7.469
5.867,1.3579,10.406,-170.56,-58.086,211.55
5.834,1.3099,10.386,-307.16,156.74,-95.817
5.7913,1.3033,10.412,-167.61,239.91,-100.48
5.7888,1.2859,10.386,237.77,24.966,0.83338
5.7907,1.3005,10.417,-84.863,-39.961,-48.576
5.7898,1.3625,10.439,54.048,120.88,-76.264
5.7746,1.3423,10.414,-68.695,-6.6313,-23.479
5.7788,1.34,10.431,-36.913,-153.76,-23.278
5.7748,1.3265,10.424,-231.35,236.14,237.04
5.7859,1.3585,10.455,-178.77,334.94,288.4
5.7842,1.3694,10.46,-23.646,217.52,175.18
5.6984,1.2307,10.334,185.28,-36.907,132.43
5.7451,1.1572,10.399,120.96,97.28,0.38834
5.5668,1.1982,10.655,-180.5,55.629,0.73067
5.8558,1.1501,10.623,136.02,97.374,-28.656
5.8153,1.3157,10.543,-109.15,-115.54,-231.93
5.8546,1.342,10.53,20.548,-52.01,-225.67
5.8842,1.3535,10.684,70.614,72.353,17.074
5.4861,1.1478,10.649,1.266,117.45,74.56
5.3903,1.4015,10.597,-0.06784,-39.511,-102.04
5.4109,1.7017,10.663,20.132,-104.27,-70.933
5.6559,1.6458,10.67,-9.7284,-132.14,-32.141
5.8632,1.6855,10.617,-55.827,26.943,129.93
5.5737,1.8066,10.51,-32.535,246.05,134.17
5.7561,1.7545,10.494,-16.525,138.53,30.751
5.8248,1.6011,10.346,43.12,-247.98,163.83
5.9074,1.5193,10.503,-3.3667,245.15,133.04
5.8332,1.5199,10.392,-78.38,-151.04,-126.01
5.7489,1.5404,10.476,-37.951,-243.59,111.35
5.7334,1.6185,10.227,72.56,65.532,3.8834
5.8276,1.8673,10.188,76.232,113.3,63.453
5.2926,1.634,11.682,-160.84,-6.3343,38.85
5.4087,1.9176,11.906,43.242,155.61,28.977
5.5339,1.8994,11.832,-12.887,23.175,49.891
5.7293,1.9988,11.075,118.55,45.319,-1.2358
5.5807,0.81625,11.828,-63.863,157.32,-28.771
2.2832,0.7827,9.2065,25.809,26.325,27.32
2.8906,2.5189,9.024,85.839,36.248,46.643
3.9608,3.7419,8.7211,-25.629,38.264,18.067
3.4955,3.7628,9.0146,104.09,60.462,48.542
3.7454,3.5425,11.964,117.69,101.95,155.89
3.7918,2.8581,10.053,89.678,73.343,71.885
2.6412,2.5405,10.726,84.359,42.265,88.431
1.2562,3.6326,11.257,120.19,-8.565,61.423
1.1009,2.7227,11.072,111.45,0.14301,51.045
1.2661,2.6639,10.787,76.042,2.2393,84.929
0.52797,2.9925,11.815,146.2,26.763,-30.151
0.20654,3.8132,10.814,100.17,-6.2488,55.427
0.64848,3.5365,10.671,151.3,-28.504,65.31
0.66847,3.4991,10.649,89.456,-0.22894,54.398
0.83794,3.9369,9.224,102.26,4.1737,53.953
1.2435,2.4588,9.2503,68.406,-9.0419,54.431
0.17354,1.5582,9.263,24.533,-34.005,53.642
1.8351,0.63045,8.438,35.21,-6.6978,21.177
1.7651,1.562,10.336,47.493,22.776,65.119
0.6316,1.9382,10.232,46.542,-9.7848,56.874
0.0045311,1.8225,10.367,90.956,-52.796,21.697
0.35143,1.5602,10.745,66.489,-19.895,29.996
1.8835,0.72822,11.614,17.065,23.978,87.109
1.0845,0.2174,13.028,67.809,-94.628,44.495
1.7226,0.15978,13.222,35.379,-55.237,54.404
1.7333,0.043013,13.182,69.684,-58.135,14.068
1.8532,0.74046,12.336,109.35,-34.641,-3.447
1.5416,1.9023,12.041,89.354,56.149,105.66
1.7022,1.9703,12.1,105.81,-10.981,86.612
0.4648,1.7085,13.874,139.01,-43.595,-71.909
0.25231,2.2727,12.741,130.15,-26.29,-67.7
0.36428,2.8042,12.158,152.45,22.056,35.78
0.91625,3.3865,12.093,121.27,-93.433,-141.35
0.92473,3.381,12.099,150.4,-22.199,151.74
0.76641,3.2549,12.133,186.75,-61.605,-29.144
0.90244,3.3151,12.084,131.73,25.525,-22.844
0.81671,3.1117,12.045,120.9,-15.807,-57.148
0.73906,3.2891,12.203,160.33,62.348,67.553
1.6617,3.8633,12.918,133.59,-59.259,-106.06
1.5707,3.9203,12.894,217.92,-9.3197,-136.52
1.4763,3.821,12.81,199.05,-36.295,-35.126
2.1589,2.1015,12.689,95.552,64.427,32.875
2.1387,2.0866,12.647,154.29,60.292,51.097
2.1463,2.0477,12.708,195.02,-0.064925,78.987
2.2147,2.2814,12.634,146.9,-27.079,52.645
2.4394,2.7161,12.141,104.07,60.628,124.42
2.8791,3.5774,12.449,368,-37.534,36.705
2.9102,3.5728,12.461,136.21,48.168,60.957
2.6613,3.4888,12.352,206.58,64.313,143.2
2.7559,3.2326,12.485,273.69,-4.693,107.88
2.8219,3.354,12.501,185.2,-18.635,176.71
2.7911,3.3204,12.431,138.28,-4.2368,46.668
2.9804,3.4095,12.534,146.15,-93.821,-50.003
2.8845,3.394,12.595,195.28,49.762,-51.032
2.8865,3.3124,12.53,89.835,-7.6862,155.89
2.8916,3.3524,12.561,215.84,-39.554,115.32
2.8762,3.5833,12.538,185.91,-37.321,-50.657
2.9579,3.5666,12.69,359.19,31.614,37.513
2.8688,3.567,12.554,291.22,79.996,-7.6808
3.3391,3.5328,13.069,215.05,11.052,108.98
3.5721,3.5772,13.159,256.3,59.03,99.101
3.8058,3.6145,13.368,275.85,-35.209,167.19
3.9421,3.5815,13.372,116.87,-218.93,131.57
3.7837,3.1028,13.299,248.81,112.95,140.33
3.613,3.2038,12.877,264.04,59.992,18.189
3.7439,3.7437,12.888,264.63,-90.442,-37.861
3.4929,3.7221,12.752,229.41,-128.29,28.306
3.1005,3.9218,12.437,161.83,-21.062,143.83
3.9205,3.5058,12.087,64.865,74.929,149.46
2.1281,1.6335,12.345,139.82,38.807,26.607
2.8059,1.0867,13.721,133.69,179.31,-46.045
2.3984,0.056363,13.958,176.48,-15.284,-84.909
2.6091,0.031432,13.123,-24.871,101.29,88.54
2.8642,0.3687,13.523,75.83,113.09,3.2749
2.9608,0.16333,13.883,105.22,114.16,-15.067
3.7679,1.5748,14.221,32.226,176.25,-78.58
3.9354,1.6426,14.821,96.485,158.4,303.96
3.8253,1.651,14.914,351.31,261.77,94.333
3.8004,1.6812,14.799,263.32,283.77,26.009
3.7602,1.6311,14.815,208.39,358.04,-45.372
3.8346,1.5733,14.806,355.01,269.15,108.58
3.7867,1.5116,14.941,328.38,389.08,44.839
3.9456,1.59,14.843,208.2,415.83,-13.112
3.9392,1.5855,14.842,311.05,301.01,-39.725
3.9026,1.6188,14.845,442.16,206.4,100.98
3.8797,1.5907,14.791,368.83,350.65,-78.476
3.9308,1.6045,14.805,-13.646,421.35,-82.888
3.9456,1.6096,14.792,194.87,80.265,-208.56
3.9489,1.6166,14.798,186,405.05,-63.255
3.9774,1.6451,14.737,133.61,384.93,-13.038
3.9809,1.6331,14.747,-152.24,261.26,29.049
3.8738,1.6437,14.713,86.629,226.67,64.473
3.9308,1.6447,14.753,169.92,243.65,100.21
